"STATISTIC","Statistic Label","C03514V04244","Electoral Division","TLIST(A1)","Year","UNIT","VALUE"
"IIA10","Median earned income per person working","16012","012 Lisdoonvarna, Co. Clare","2016","2016","Euro","16879"
"IIA10","Median earned income per person working","16013","013 Mountelva, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16014008","999 Noughaval / Castletown","2016","2016","Euro","16790"
"IIA10","Median earned income per person working","16015","015 Oughtmama, Co. Clare","2016","2016","Euro","24560"
"IIA10","Median earned income per person working","16016","016 Rathborney, Co. Clare","2016","2016","Euro","16976"
"IIA10","Median earned income per person working","16018","018 Boston, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16019","019 Corrofin, Co. Clare","2016","2016","Euro","18942"
"IIA10","Median earned income per person working","16020017","999 Glenroe / Ballyeighter","2016","2016","Euro",""
"IIA10","Median earned income per person working","16021","021 Killinaboy, Co. Clare","2016","2016","Euro","25838"
"IIA10","Median earned income per person working","16022","022 Kiltoraght, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16023","023 Muckanagh, Co. Clare","2016","2016","Euro","29393"
"IIA10","Median earned income per person working","16024","024 Rath, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16025","025 Ruan, Co. Clare","2016","2016","Euro","23776"
"IIA10","Median earned income per person working","16026","026 Clareabbey (Part Urban), Co. Clare","2016","2016","Euro","49013"
"IIA10","Median earned income per person working","16027","027 Clenagh, Co. Clare","2016","2016","Euro","36950"
"IIA10","Median earned income per person working","16028","028 Crusheen, Co. Clare","2016","2016","Euro","30969"
"IIA10","Median earned income per person working","16029","029 Doora (Part Urban), Co. Clare","2016","2016","Euro","25857"
"IIA10","Median earned income per person working","16030","030 Drumline, Co. Clare","2016","2016","Euro","24316"
"IIA10","Median earned income per person working","16031","031 Dysert, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16032","032 Ennis Rural (Part Urban), Co. Clare","2016","2016","Euro","29964"
"IIA10","Median earned income per person working","16033","033 Furroor, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16034","034 Kilcloher, Co. Clare","2016","2016","Euro","24739"
"IIA10","Median earned income per person working","16035","035 Killanniv, Co. Clare","2016","2016","Euro","18571"
"IIA10","Median earned income per person working","16036","036 Killone, Co. Clare","2016","2016","Euro","20046"
"IIA10","Median earned income per person working","16037","037 Kilnamona, Co. Clare","2016","2016","Euro","33947"
"IIA10","Median earned income per person working","16038","038 Kilraghtis, Co. Clare","2016","2016","Euro","31062"
"IIA10","Median earned income per person working","16039","039 Kinturk, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16040","040 Newmarket, Co. Clare","2016","2016","Euro","24073"
"IIA10","Median earned income per person working","16041","041 Sixmilebridge, Co. Clare","2016","2016","Euro","22682"
"IIA10","Median earned income per person working","16042","042 Spancelhill (Part Urban), Co. Clare","2016","2016","Euro","22124"
"IIA10","Median earned income per person working","16043","043 Templemaley, Co. Clare","2016","2016","Euro","35670"
"IIA10","Median earned income per person working","16044","044 Tomfinlough, Co. Clare","2016","2016","Euro","25247"
"IIA10","Median earned income per person working","16045","045 Urlan, Co. Clare","2016","2016","Euro","23656"
"IIA10","Median earned income per person working","16046","046 Annagh, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16047","047 Ballagh, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16048","048 Ballyea, Co. Clare","2016","2016","Euro","20738"
"IIA10","Median earned income per person working","16049","049 Ballysteen, Co. Clare","2016","2016","Euro","24373"
"IIA10","Median earned income per person working","16050","050 Ballyvaskin, Co. Clare","2016","2016","Euro","40481"
"IIA10","Median earned income per person working","16051","051 Cloghaun, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16052","052 Cloonanaha, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16053","053 Clooney, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16054","054 Ennistimon, Co. Clare","2016","2016","Euro","23909"
"IIA10","Median earned income per person working","16055","055 Formoyle, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16056","056 Kilfenora, Co. Clare","2016","2016","Euro","19532"
"IIA10","Median earned income per person working","16057","057 Killaspuglonane, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16058","058 Killilagh, Co. Clare","2016","2016","Euro","15670"
"IIA10","Median earned income per person working","16059","059 Kilshanny, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16060","060 Liscannor, Co. Clare","2016","2016","Euro","19253"
"IIA10","Median earned income per person working","16061","061 Lurraga, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16062","062 Magherareagh, Co. Clare","2016","2016","Euro","29946"
"IIA10","Median earned income per person working","16063","063 Milltown Malbay, Co. Clare","2016","2016","Euro","20143"
"IIA10","Median earned income per person working","16064","064 Moy, Co. Clare","2016","2016","Euro","13572"
"IIA10","Median earned income per person working","16065","065 Smithstown, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16066","066 Ballynacally, Co. Clare","2016","2016","Euro","38443"
"IIA10","Median earned income per person working","16067","067 Clondagad, Co. Clare","2016","2016","Euro","15659"
"IIA10","Median earned income per person working","16068","068 Coolmeen, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16069","069 Kilchreest, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16070","070 Kilfiddane, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16071","071 Killadysert, Co. Clare","2016","2016","Euro","31543"
"IIA10","Median earned income per person working","16072","072 Killofin, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16073","073 Kilmurry, Co. Clare","2016","2016","Euro","21329"
"IIA10","Median earned income per person working","16074","074 Liscasey, Co. Clare","2016","2016","Euro","20674"
"IIA10","Median earned income per person working","16075","075 Lisheen, Co. Clare","2016","2016","Euro","26337"
"IIA10","Median earned income per person working","16076","076 Rinealon, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16077","077 Cahermurphy, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16078","078 Cloonadrum, Co. Clare","2016","2016","Euro","18048"
"IIA10","Median earned income per person working","16079","079 Clooncoorha, Co. Clare","2016","2016","Euro","20005"
"IIA10","Median earned income per person working","16080","080 Cooraclare, Co. Clare","2016","2016","Euro","19883"
"IIA10","Median earned income per person working","16081","081 Creegh, Co. Clare","2016","2016","Euro","23629"
"IIA10","Median earned income per person working","16082","082 Doonbeg, Co. Clare","2016","2016","Euro","21032"
"IIA10","Median earned income per person working","16083","083 Drumellihy, Co. Clare","2016","2016","Euro","30588"
"IIA10","Median earned income per person working","16084","084 Einagh, Co. Clare","2016","2016","Euro","15847"
"IIA10","Median earned income per person working","16085","085 Glenmore, Co. Clare","2016","2016","Euro","27470"
"IIA10","Median earned income per person working","16086","086 Kilballyowen, Co. Clare","2016","2016","Euro","13163"
"IIA10","Median earned income per person working","16087","087 Kilfearagh, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16088","088 Kilkee, Co. Clare","2016","2016","Euro","18000"
"IIA10","Median earned income per person working","16089","089 Killard, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16090","090 Killimer, Co. Clare","2016","2016","Euro","39092"
"IIA10","Median earned income per person working","16091","091 Kilmihil, Co. Clare","2016","2016","Euro","33269"
"IIA10","Median earned income per person working","16092","092 Kilmurry, Co. Clare","2016","2016","Euro","16832"
"IIA10","Median earned income per person working","16093","093 Kilrush Rural, Co. Clare","2016","2016","Euro","98879"
"IIA10","Median earned income per person working","16094","094 Knock, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16095","095 Knocknaboley, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16096","096 Knocknagore, Co. Clare","2016","2016","Euro","17040"
"IIA10","Median earned income per person working","16097","097 Moveen, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16098","098 Moyarta, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16099","099 Mullagh, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16100","100 Querrin, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16101","101 Rahona, Co. Clare","2016","2016","Euro","18742"
"IIA10","Median earned income per person working","16102","102 St. Martin's, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16103","103 Tullig, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16104","104 Tullycreen, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16105","105 Ballycannan, Co. Clare","2016","2016","Euro","25410"
"IIA10","Median earned income per person working","16106","106 Ballyglass, Co. Clare","2016","2016","Euro","25540"
"IIA10","Median earned income per person working","16107","107 Cappavilla, Co. Clare","2016","2016","Euro","25300"
"IIA10","Median earned income per person working","16108","108 Castlecrine, Co. Clare","2016","2016","Euro","20063"
"IIA10","Median earned income per person working","16109","109 Cloghera, Co. Clare","2016","2016","Euro","36118"
"IIA10","Median earned income per person working","16110","110 Cloontra, Co. Clare","2016","2016","Euro","37843"
"IIA10","Median earned income per person working","16111","111 Cratloe, Co. Clare","2016","2016","Euro","19983"
"IIA10","Median earned income per person working","16112","112 Fahymore, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16113","113 Killeely, Co. Clare","2016","2016","Euro","27256"
"IIA10","Median earned income per person working","16114","114 Killokennedy, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16115","115 Kilseily, Co. Clare","2016","2016","Euro","25948"
"IIA10","Median earned income per person working","16116","116 Kiltenanlea, Co. Clare","2016","2016","Euro","21260"
"IIA10","Median earned income per person working","16117","117 Lackareagh, Co. Clare","2016","2016","Euro",""
"IIA10","Median earned income per person working","16118","118 Mountievers, Co. Clare","2016","2016","Euro","18179"
